,class,tweet
17928,1,fag caus post found attract well nigga post tranni see nigga thirst ov 
17929,1,never hoe entertain alway fact entertain hoe
17930,1,bitch
17931,1,get panti twist take let tongu twist around pussi instead
17932,1,bitch ever get ludacri way
17933,1,though would turn heartless bitch stronger bet 
17934,1,like cold heart cunt
17935,1,need pussi ate
17936,0,yo mama ghetto use cigarett butt tip
17937,0,goe monkey bar meet swinger
17938,1,pepsi cheerio smashin hoe got blue taco bae think flaco errybodi frontin jus 
17939,1,one bae end day     caus ride unlik bitch
17940,1, monro  pussi wet gotta dri outsid  stop tell busi                    
17941,0,care kendrick made song still trash
17942,1,listen cunt today  yo day
17943,1,nah hate white peopl sinc look like dyke think end racism
17944,1,unnnnn moment truth hoe truth
17945,0,shi peopl tend great observ skill make easier recogn core problem solv
17946,1,byrd philli full type hoe broke bitch
17947,1,alway dyke virgin way around first time eat box take virgin 
17948,1,vote die bitch
17949,1,nah go talk ur hoe sinc dont wanna text back shit
17950,1,andi went own toy own bitch also tf coke teach class 
17951,1,see bitch nigga subtweet
17952,1,grown let hoe peac
17953,1,sharkeisha lose one face due brute forc knockout punch dat bitch got sharkeisha
17954,1,hoe loyal women generat cannot trust
17955,0,phone goe class teacher say turn trash song mixtap
17956,1,jessi bitch actor
17957,1,gemini realli look back ex thing look better trash
17958,1,yall realli expect  yr old nigga still rap rape hoe kill mother nah
17959,1,twitter what mean come aliv night time sleep day hoe night
17960,1,good pussi changin nothin might bump main hoe side jank mean get fuck 
17961,1,pussi must pop sever  im singl 
17962,1,flash mac  lay floor like matress young base god came straight bitch
17963,0,shakespear birthday take look shakespearean trash talk
17964,1,illeg alien race crime wetback
17965,1,girl cant make decis whether date tell bitch kick rock
17966,1,ya girl shave pussi go girl someth wrong
17967,1,dont tri fuck got million two bitch tell promis
17968,0,sometim need moment appreci nobl guinea pig steampunk dragon wing
17969,0,name son caesar dawn ape absolut best movi ever seen entir life
17970,0,didyouknow comstock lode boon grew   ppl becam largest wealthiest 
17971,1,cri  kill fire  pussi cri help
17972,1,got hoe dick like brad pitt
17973,0,lynn  look ghetto work
17974,0,austin cute like look excit got oreo
17975,1,bitch cheat gotta acknowledg gonna happen  hurt less
17976,1,everybodi turn asshol year look  bitch done us
17977,1,boy discov hoe
17978,0,tri tell grandpa  music trash
17979,1,jenni hoe til got aid readi settl forrest gump tri save mani tim 
17980,1,leotard leopard zeeti hoe dumb   twitpic selfi wear leotard 
17981,1,gave bitch much confid 
17982,1,nigga want bitch like trey    
17983,0,shi peopl flirt learn tip best
17984,1,hoe hoe nothin hoe
17985,1,hate peopl think mad sad caus talk nah chillin bitch
17986,1,opinion high irrelev bitch
17987,1,fight bitch like legal
17988,1,fresh jail got chopper bitch like vick number like bk whopper
17989,1, well crazi bitch look motherfuck corps find 
17990,0,british jihadi mother want first femal execution  want
17991,1,detroit nigga listen dbco fuck nigga bitch tri hold money 
17992,1,block think post ask like boss employe ass bitch
17993,1,hate faggot talk shit block respond bitch write letter respons 
17994,1,nigga get marri start dissin singl bitch smh bitch want allow  date still singl 
17995,0,best collegegameday sign ever dak ness spread charli murphi true hollywood stori chappelleshow
17996,1,bae go text hoe
17997,1,othershit kudabrazyy bout bitch got togeth thought reason make boyfriend claim
17998,1,bitch eyebrow lookin like bull logo
17999,1, bye bitch
18000,1,dontkiara pussi dri  
18001,1,drc simpl dont hoe dont worri expos  fight
18002,1,rohan bitch yo  
18003,1,bitch phoney   
18004,1,row hoe curl girl plank skank deep cut slut quad broad pec 
18005,0,know yanke fan listen kay everi night absolut brutal nonsens blah blah blah blah radio 
18006,1,bitch sad lookin like lack funni
18007,1,give ya hoe one girl work
18008,1,nigga tri slide bitch dms
18009,1,bitch put soul routin   
18010,0,talk eggplant skur af
18011,1,bad bitch ask come
18012,1,boy discov hoe
18013,0,phone goe class teacher say turn trash song mixtap
18014,1,bruh threw bitch
18015,1,everi time bobbi bitch come
18016,1,kid definit got pussi game
18017,0,oreo shake
18018,1,jerryspring raw white trash side applaud
18019,1,bitch ask eat ass
18020,1,ball ashi real women real faggot let em smh
18021,1,hoe care futur irrelev
18022,1,get hoe need cute muscl dress ass swag talk good game
18023,0,john kerri caught appear mock israel   pinpoint  oper gaza israel gaza
18024,1,give hoe inch cuz tri take mile
18025,1,brother weekend bitch longlivelilray
18026,1,seen these nigga lose basic bitch
18027,1,bitch blew high
18028,1,gucci mane lock rn want talk relationship status rn bitch shut gotta free nigga first
18029,1,courtaintshit yeah yo girlfriend bitch hope got hive
18030,1,bitch wanna ignor text wait till get work caption
18031,0,fear monger left die wake go believ charli rangel hussein mia love 
18032,1,mt paid white supremacist alway get negro dirti work fergus 
18033,1,jr   hoe fake gay
18034,1,jr lmaoo accur bitch see quot tweet tl
18035,1,jr lmaooooooo advice dum bitch made
18036,1,jr nippl determin whether titti trash
18037,0,well differ erick erickson alway understood obama muslim jihadi sympath
18038,1,da boss hate bitch dat act like nigga 
18039,1,know doubl face bitch name madison
18040,1,know faggot name luke
18041,1,nah go talk ur hoe sinc dont wanna text back shit
18042,1,love emoji  like duh bitch  lol give fuck  ugli  whatcha gonna  
18043,1,bitch post type sex posit pic heart emoji let yu get posit bitch complain 
18044,1,hol bitch   
18045,1,heard big booti bitch take 
18046,1,marijuana gateway drug lead happi great sex pain relief increas patienc crazi bitch 
18047,1,row hoe curl girl plank skank deep cut slut quad broad pec 
18048,1,cant see real woman yoursid thick thin mayb deserv hoe si 
18049,0,actor charli sheen bought  seat angel basebal game hope catch home run ball
18050,1,compani sell menstrual pad pet dog call bitch diaper
18051,0,life hand hot potato tri throw two bird
18052,1,tyler creator said rape pregnant bitch tell friend threesom
18053,1,eminem said call faggot caus hate pussi
18054,0,joey bada said trade nike new mic guess safe say sold sole new life ht 
18055,1,tupac said killer push reveng sweetest joy next get pussi
18056,1,tupac said killer push reveng sweetest joy next get pussi
18057,1,hoe familiar
18058,1,hmmm ratchet hoe smell
18059,0, kobe  shoot piec paper trash
18060,1,step away twitter beef go bed caus gotta gotta go redneck asshol us 
18061,1,behind twinkl eye see bitch  
18062,1,nigger
18063,1,mom make sandwhich doesnt hear whisper deaf bitch mom fuck sa 
18064,1,die slow bitch  scari accur
18065,1,ray perfect exampl happen give lame nigga pussi
18066,1,wcw goe women shit togeth pretti bitch get way much credit cute 
18067,1,keep stoop hoe know better
18068,1,readi delet entir instagram app found one ig crush sell pussi backpag  
18069,1,go let pussi like fight night 
18070,0,muslim wmn cover yellow star jewish neighbour veil protect sarajevo 
18071,1,fuck ask bitch good day bitch said stop weird im conf 
18072,1,idgaf bitch say 
18073,0,ad haitian chariti water life mock peopl use firstworldproblem hashtag juxtaposit
18074,1,damn hot bitch
18075,0,outman brand new yanke girardi never use reliev use
18076,1,bitch dead weight pallbear
18077,1,nigga gossip like hoe sleep tho
18078,1,love loyal one person   fuck hoe    
18079,1,tryna steal ya car eat hell outcha wife pussi htgawm
18080,0,ape get mcm unbeliev
18081,1,oreo first twist aw crap broke
18082,0,fit use talent possess wood would silent bird sang except sang best
18083,1,monday bitch today
18084,1,hoe die attent
18085,1,afc whiteponyjr lmaoooo bunch fag
18086,0,afc whiteponyjr doubt mean cute toss around trash can  mexican boy wantin 
18087,1,afc saw great chimpout summer ago middl age salvadoran  yr old son got wast beaner metlif 
18088,1,boy discov hoe
18089,0,play soccer cheat girl wear khaki colour cargo haircut
18090,1, grade hoe loyal
18091,1,got  problem bitch heard call bitch 
18092,1,girl becom friend omg love shoe guy becom friend excus sir see fuck bitch
18093,1,hoe loyal
18094,1,resist urg smack bitch
18095,1, grab mic yell fuck right pussi
18096,1,iphon manual ignor hoe
18097,1,love hoe
18098,1,ling ling talkin shit final understand
18099,1,see bitch nigga subtweet
18100,1,freez bitch gonna steal heart
18101,0,davi idc still watch two half men well old one charli
18102,1,know french inhal ur bad bitch
18103,1,much groupi bitch hard come across girl over social friend everyon
18104,1,eat pineappl want ur pussi still trash
18105,1,nexxx faggot post face get hot unfollow
18106,1,soo much bitch take
18107,1,make pussi sing  mouthlikelicka aint got hoe dumb ass thought microphon
18108,1,lexiisouniqu see tl nake white bitch    
18109,1,drink veuv cliquot eat marshmallow basic classi bitch
18110,1,nigga go broke hoe
18111,1,xo attract think straight guy want friend bitch stupid
18112,1,three hoe get cute fuck school take ever wake fuck stand 
18113,1,susi  bitch lookin car know 
18114,1,bitch snitch
18115,1,go bitch come show band drop mosh room 
18116,1,disgust betray hurt pussi drier nigga skin winter time
18117,1,autocorrect bitch
18118,1,hear hoe talk shit
18119,1,aint hoe get traphouseee
18120,1,ride pussi gym class butt scooter
18121,1,ride bitch homi consid singl nigga
18122,1,fuck look bitch swerv put heeli full gear glide past bitch
18123,1,teacher eye paper bitch eye da paper throw cash everywher
18124,1,dad eye red son smoke weed dad dad lie cri faggot
18125,1,right hoe tho lol
18126,1,ate pussi yeen think gone tell anybodi  
18127,1,bitch cant get   gb selfi cuh   
18128,1,louud  latodd    femal love bum nigga jail bird             
18129,1,switch fukin old bitch fukin yo new bitch 
18130,1,nigga talk bitch day
18131,1,nigga ever ask hit either  bodi count matter yall treat bitch anyway st 
18132,1,sundi old school ho tho
18133,1,hope bitch catfish
18134,1,mj fav bitch nigga
18135,1,real nigga fav bitch nigga
18136,1,dodg hoe like
18137,1,fuck peopl get atleast flappi bird got  smoke fuckin squar
18138,1,real man gonna keep real bitch lmaooooo shut tellin women mind ur busi
18139,1,lmaoooooo nympho stupid go hose pussi weird bitch
18140,1,bitch slow lmaoooooo
18141,1,period dont stop noth sentenc boo let tast pussi bet tast like quarter
18142,0,two stock turn trash cash
18143,0,springtrain daili take look yanke  outfield perhap al  deepest via 
18144,0,yanke jump first place tonight think
18145,0,yanke lineup vs red sox ellsburi cf jeter ss beltran dh soriano lf teixeira  mccann solart  ichiro rf robert  
18146,0,yanke win final score
18147,0,yanke win walkoff singl derek jeter farewellcaptain
18148,0,come close game  yanke
18149,0,analyz impact masahiro tanaka springtrain daili brought
18150,0,ballgam yanke win yank beat white sox  inning
18151,0,congrat derek jeter start shortstop  final star game farewellcaptain
18152,0,congratul ichiro leadoff base hit  hit  career
18153,0,gardi goe yardi lead game hr second straight night yanke
18154,0,get field readi today game
18155,0,recap epic storybook end derek jeter close last game bronx walkoff
18156,0,rememb paus star game honor mariano rivera tbt
18157,0,see ya give yanke lead  solo home run
18158,0,show support fleetweeknyc troopthank could communiti billboard time sq
18159,0,shine light yanke pinstrip honor derek jeter farewellcaptain
18160,0,time bounc bronx letsgoyanke walkoff
18161,0,victori yanke outlast   inning eduardo nunez hero oh yeah first place still resid bronx
18162,0,expect anyth short firework final homestand farewellcaptain
18163,0,may cri watch derek jeter ad
18164,0,one scout said prado first team underr give yanke   could slide  need
18165,1,noth cut bitch  
18166,1,hope lvg homeless year whilst welbeck score  arsenal fuck bitch
18167,1,black bitch like boy told get hair wet
18168,1,bitch went super saiyan walmart
18169,1, actual take back  nigga loyal im loyal fam  nah negro nah
18170,1, yall got  stfu negro
18171,1, need molli water chubbi asian bitch 
18172,1,stop hoe love
18173,1,hoe worth lose sleep
18174,1,stop cri pussi
18175,1,nay hoe loyal duhh bitch hoe
18176,1,nay day bitch beef someth noth      bitch yo ugli ass factor 
18177,1,selena mother hoe
18178,0,dollar everi time die flappi bird
18179,1,cam selfi game retard
18180,1,alcohol liquid truth girl hoe drink natur hoe anyway
18181,1,kill bitch hesit
18182,1,know bitch post pic zeeti shower like jim carey ace ventura found ei 
18183,1,either gay straight talk bitch pleas 
18184,1,jasmin hate ppl say hoe loyal suppos 
18185,1,dizzi bitch  
18186,1,depend femal dawg usual hoe genuin women fuck 
18187,1,rodi yu ah hoe lmfao
18188,0,listen charli daniel speak truth enlist freedom armi
18189,1,that yo bitch bitch
18190,1,first thing look bitch feet
18191,1,bitch selfish want father day damn lol
18192,1,nigga killa niggaz hoe
18193,1,kem nigga pop molli step bowl bitch come
18194,1,money hoe world spoil  mybrotherskeep
18195,1,teacher put group bunch retard
